reported_hunt_year,model_target_year,source_file,source_page,source_family,section_title,species,hunt_code,hunt_name,unit_context,permits,quota,hunters_afield,harvest_total,harvest_male,harvest_female,harvest_young,average_days,percent_success,hunter_satisfaction,metric_count,metric_raw,parse_notes,raw_line,source_sha256,source_path,do_not_use_for_permit_quota,do_not_use_directly_for_p_draw,trend_feature_eligible,metric_1,metric_2,metric_3,metric_4,metric_5,metric_6,metric_7,metric_8,metric_9,metric_10,metric_11,unit,hunt_type,bull_harvest,harvest,avg_age_2024,avg_age_3yr_average,avg_age_vs_objective_midpoint,permits_sold,percent_permits_filled,bears_per_hunter,percent_female,depredation_other_mortality,total_harvest_mortality,pursuit_permits,permits_issued,harvest_unknown,percent_adult_male,mean_age,depredation_male,depredation_female,depredation_unknown,average_age,permits_or_quota,percent_permits_or_quota_filled,depredation_mortality,season,percent_quota_filled,pursuit_permits_sold,sample_n,spring_pursuers,spring_bears_per_pursuit_day,spring_bears_per_pursuer,summer_fall_pursuers,summer_fall_bears_per_pursuit_day,summer_fall_bears_per_pursuer,pursuit_type,pursuers_afield,bears_per_pursuit_day,bears_per_pursuer,pursuit_days_afield,bears_treed_male,bears_treed_female,bears_treed_cubs,bears_treed_unknown,bears_treed_total,unit_code,table_year_start,table_year_end
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1267,Cache,2,18.0,,1.0,19.0,,,,112.0,120.0,,7.0,18|1|19|120|112|6.1|17.3,,2 EA1267 Cache 18 1 19 120 112 6.1 17.3,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,18.0,1.0,19.0,120.0,112.0,6.1,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1010,"Cache, Rich",2,3.0,,0.0,3.0,,,,18.0,18.0,,7.0,3|0|3|18|18|8.1|14.3,,"2 EA1010 Cache, Rich 3 0 3 18 18 8.1 14.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,3.0,0.0,3.0,18.0,18.0,8.1,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1193,"Cache, Rich",2,4.0,,2.0,6.0,,,,14.0,19.0,,7.0,4|2|6|19|14|4.7|46.2,,"2 EA1193 Cache, Rich 4 2 6 19 14 4.7 46.2",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,4.0,2.0,6.0,19.0,14.0,4.7,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1011,"Cache, Richards Hollow",2,10.0,,3.0,13.0,,,,19.0,20.0,,7.0,10|3|13|20|19|5.0|68.4,,"2 EA1011 Cache, Richards Hollow 10 3 13 20 19 5.0 68.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10.0,3.0,13.0,20.0,19.0,5.0,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1012,"Cache, Richmond Hyde Park",2,1.0,,0.0,1.0,,,,5.0,10.0,,7.0,1|0|1|10|5|8.6|20.0,,"2 EA1012 Cache, Richmond Hyde Park 1 0 1 10 5 8.6 20.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1.0,0.0,1.0,10.0,5.0,8.6,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1206,"Cache, Richmond Hyde Park",2,4.0,,0.0,4.0,,,,9.0,10.0,,7.0,4|0|4|10|9|7.5|50.0,,"2 EA1206 Cache, Richmond Hyde Park 4 0 4 10 9 7.5 50.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,4.0,0.0,4.0,10.0,9.0,7.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1026,Chalk Creek,6,67.0,,4.0,71.0,,,,245.0,340.0,,7.0,67|4|71|340|245|6.8|28.8,,6 EA1026 Chalk Creek 67 4 71 340 245 6.8 28.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,67.0,4.0,71.0,340.0,245.0,6.8,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1089,Diamond Mtn,9C,8.0,,3.0,11.0,,,,43.0,48.0,,7.0,8|3|11|48|43|3.7|26.8,,9C EA1089 Diamond Mtn 8 3 11 48 43 3.7 26.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,8.0,3.0,11.0,48.0,43.0,3.7,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1090,Diamond Mtn,9C,14.0,,0.0,14.0,,,,46.0,48.0,,7.0,14|0|14|48|46|3.2|31.1,,9C EA1090 Diamond Mtn 14 0 14 48 46 3.2 31.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14.0,0.0,14.0,48.0,46.0,3.2,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1236,East Canyon,5,76.0,,9.0,85.0,,,,250.0,296.0,,7.0,76|9|85|296|250|5.6|34.1,,5 EA1236 East Canyon 76 9 85 296 250 5.6 34.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,76.0,9.0,85.0,296.0,250.0,5.6,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1209,"Fillmore, Oak Creek LE",21,11.0,,4.0,15.0,,,,44.0,49.0,,7.0,11|4|15|49|44|9.4|34.3,,"21 EA1209 Fillmore, Oak Creek LE 11 4 15 49 44 9.4 34.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,11.0,4.0,15.0,49.0,44.0,9.4,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1030,"Fillmore, Pahvant",21,14.0,,1.0,15.0,,,,45.0,49.0,,7.0,14|1|15|49|45|4.4|33.3,,"21 EA1030 Fillmore, Pahvant 14 1 15 49 45 4.4 33.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14.0,1.0,15.0,49.0,45.0,4.4,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1031,"Fillmore, Pahvant",21,17.0,,3.0,20.0,,,,41.0,49.0,,7.0,17|3|20|49|41|9.3|48.4,,"21 EA1031 Fillmore, Pahvant 17 3 20 49 41 9.3 48.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,17.0,3.0,20.0,49.0,41.0,9.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1078,Fishlake/Thousand Lakes,25AB,39.0,,7.0,46.0,,,,129.0,133.0,,7.0,39|7|46|133|129|5.5|35.5,,25AB EA1078 Fishlake/Thousand Lakes 39 7 46 133 129 5.5 35.5,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,39.0,7.0,46.0,133.0,129.0,5.5,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1079,Fishlake/Thousand Lakes East,25AB,28.0,,1.0,29.0,,,,46.0,48.0,,7.0,28|1|29|48|46|3.7|63.0,,25AB EA1079 Fishlake/Thousand Lakes East 28 1 29 48 46 3.7 63.0,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,28.0,1.0,29.0,48.0,46.0,3.7,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1080,Fishlake/Thousand Lakes West,25AB,21.0,,2.0,23.0,,,,27.0,28.0,,7.0,21|2|23|28|27|3.9|84.6,,25AB EA1080 Fishlake/Thousand Lakes West 21 2 23 28 27 3.9 84.6,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,21.0,2.0,23.0,28.0,27.0,3.9,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1033,Kamas,7,24.0,,1.0,25.0,,,,107.0,124.0,,7.0,24|1|25|124|107|6.2|23.8,,7 EA1033 Kamas 24 1 25 124 107 6.2 23.8,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,24.0,1.0,25.0,124.0,107.0,6.2,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA2033,Kamas,7,1.0,,0.0,1.0,,,,64.0,100.0,,7.0,1|0|1|100|64|6.4|1.9,,7 EA2033 Kamas 1 0 1 100 64 6.4 1.9,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1.0,0.0,1.0,100.0,64.0,6.4,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1035,"Kamas, Oakley",7,13.0,,4.0,17.0,,,,102.0,124.0,,7.0,13|4|17|124|102|6.4|16.3,,"7 EA1035 Kamas, Oakley 13 4 17 124 102 6.4 16.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,13.0,4.0,17.0,124.0,102.0,6.4,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1037,"La Sal, Dolores Triangle",13B,16.0,,2.0,18.0,,,,40.0,47.0,,7.0,16|2|18|47|40|3.8|45.5,,"13B EA1037 La Sal, Dolores Triangle 16 2 18 47 40 3.8 45.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,16.0,2.0,18.0,47.0,40.0,3.8,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1038,"La Sal, La Sal Mtns",13A,45.0,,9.0,54.0,,,,270.0,296.0,,7.0,45|9|54|296|270|5.5|20.0,,"13A EA1038 La Sal, La Sal Mtns 45 9 54 296 270 5.5 20.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,45.0,9.0,54.0,296.0,270.0,5.5,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1039,"La Sal, La Sal Mtns",13A,20.0,,5.0,25.0,,,,201.0,246.0,,7.0,20|5|25|246|201|7.2|12.5,,"13A EA1039 La Sal, La Sal Mtns 20 5 25 246 201 7.2 12.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,20.0,5.0,25.0,246.0,201.0,7.2,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1237,"La Sal, La Sal Mtns, North",13A,31.0,,4.0,35.0,,,,120.0,148.0,,7.0,31|4|35|148|120|6.2|29.0,,"13A EA1237 La Sal, La Sal Mtns, North 31 4 35 148 120 6.2 29.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,31.0,4.0,35.0,148.0,120.0,6.2,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1013,"Manti, Central",16B,21.0,,4.0,25.0,,,,59.0,60.0,,7.0,21|4|25|60|59|4.7|43.1,,"16B EA1013 Manti, Central 21 4 25 60 59 4.7 43.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,21.0,4.0,25.0,60.0,59.0,4.7,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1015,"Manti, Ferron Canyon",16B,17.0,,3.0,20.0,,,,56.0,58.0,,7.0,17|3|20|58|56|4.9|35.2,,"16B EA1015 Manti, Ferron Canyon 17 3 20 58 56 4.9 35.2",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,17.0,3.0,20.0,58.0,56.0,4.9,35.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1017,,16B,26.0,,1.0,27.0,,,,64.0,69.0,,7.0,26|1|27|69|64|8.7|42.3,,16B EA1017 26 1 27 69 64 8.7 42.3,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,26.0,1.0,27.0,69.0,64.0,8.7,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1018,"Manti, Horn Mtn",16B,24.0,,6.0,30.0,,,,48.0,49.0,,7.0,24|6|30|49|48|4.7|61.7,,"16B EA1018 Manti, Horn Mtn 24 6 30 49 48 4.7 61.7",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,24.0,6.0,30.0,49.0,48.0,4.7,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1020,"Manti, Mohrland-Stump Flat",16B,43.0,,10.0,53.0,,,,78.0,88.0,,7.0,43|10|53|88|78|6.8|68.9,,"16B EA1020 Manti, Mohrland-Stump Flat 43 10 53 88 78 6.8 68.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,43.0,10.0,53.0,88.0,78.0,6.8,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1022,"Manti, North",16B,65.0,,6.0,71.0,,,,258.0,271.0,,7.0,65|6|71|271|258|4.3|27.4,,"16B EA1022 Manti, North 65 6 71 271 258 4.3 27.4",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,65.0,6.0,71.0,271.0,258.0,4.3,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1023,"Manti, South",16B,28.0,,6.0,34.0,,,,90.0,97.0,,7.0,28|6|34|97|90|4.5|38.1,,"16B EA1023 Manti, South 28 6 34 97 90 4.5 38.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,28.0,6.0,34.0,97.0,90.0,4.5,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1024,"Manti, South",16B,61.0,,7.0,68.0,,,,94.0,98.0,,7.0,61|7|68|98|94|5.7|72.9,,"16B EA1024 Manti, South 61 7 68 98 94 5.7 72.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,61.0,7.0,68.0,98.0,94.0,5.7,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1025,"Manti, West",16B,35.0,,7.0,42.0,,,,87.0,109.0,,7.0,35|7|42|109|87|8.3|48.6,,"16B EA1025 Manti, West 35 7 42 109 87 8.3 48.6",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,35.0,7.0,42.0,109.0,87.0,8.3,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,83.0,Big Game,,Antlerless Elk,EA1040,"Monroe, Koosharem Valley",23,1.0,,0.0,1.0,,,,4.0,6.0,,7.0,1|0|1|6|4|2.5|25.0,,"23 EA1040 Monroe, Koosharem Valley 1 0 1 6 4 2.5 25.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,1.0,0.0,1.0,6.0,4.0,2.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1228,Morgan-South Rich,4,10.0,,2.0,12.0,,,,78.0,98.0,,7.0,10|2|12|98|78|2.9|14.7,,4 EA1228 Morgan-South Rich 10 2 12 98 78 2.9 14.7,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10.0,2.0,12.0,98.0,78.0,2.9,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1229,Morgan-South Rich,4,81.0,,4.0,85.0,,,,159.0,174.0,,7.0,81|4|85|174|159|3.5|53.6,,4 EA1229 Morgan-South Rich 81 4 85 174 159 3.5 53.6,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,81.0,4.0,85.0,174.0,159.0,3.5,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1044,"Morgan-South Rich, South Rich",4,8.0,,3.0,11.0,,,,24.0,35.0,,7.0,8|3|11|35|24|3.2|47.1,,"4 EA1044 Morgan-South Rich, South Rich 8 3 11 35 24 3.2 47.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,8.0,3.0,11.0,35.0,24.0,3.2,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1049,"Mt Dutton, Deep Creek",24,14.0,,3.0,17.0,,,,60.0,72.0,,7.0,14|3|17|72|60|4.6|28.1,,"24 EA1049 Mt Dutton, Deep Creek 14 3 17 72 60 4.6 28.1",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,14.0,3.0,17.0,72.0,60.0,4.6,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1021,Nebo,16A,59.0,,9.0,68.0,,,,185.0,197.0,,7.0,59|9|68|197|185|4.1|37.1,,16A EA1021 Nebo 59 9 68 197 185 4.1 37.1,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,59.0,9.0,68.0,197.0,185.0,4.1,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1208,Nebo,16A,92.0,,4.0,96.0,,,,199.0,219.0,,7.0,92|4|96|219|199|6.3|48.4,,16A EA1208 Nebo 92 4 96 219 199 6.3 48.4,f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,92.0,4.0,96.0,219.0,199.0,6.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1207,"Nebo, Moroni Hills",16A,2.0,,0.0,2.0,,,,8.0,10.0,,7.0,2|0|2|10|8|4.1|25.0,,"16A EA1207 Nebo, Moroni Hills 2 0 2 10 8 4.1 25.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,2.0,0.0,2.0,10.0,8.0,4.1,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1226,"Nebo, Moroni Hills",16A,0.0,,1.0,1.0,,,,8.0,9.0,,7.0,0|1|1|9|8|4.1|12.5,,"16A EA1226 Nebo, Moroni Hills 0 1 1 9 8 4.1 12.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,0.0,1.0,1.0,9.0,8.0,4.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,harvest harvest harvest afield afield rate (%),Antlerless Elk,EA1239,"Nine Mile, Range Creek",11B,10.0,,0.0,10.0,,,,23.0,29.0,,7.0,10|0|10|29|23|5.7|42.9,,"11B EA1239 Nine Mile, Range Creek 10 0 10 29 23 5.7 42.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,10.0,0.0,10.0,29.0,23.0,5.7,42.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,,Antlerless Elk,EA1240,"Nine Mile, Range Creek",11B,37.0,,1.0,38.0,,,,100.0,119.0,,7.0,37|1|38|119|100|7.1|38.3,,"11B EA1240 Nine Mile, Range Creek 37 1 38 119 100 7.1 38.3",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,37.0,1.0,38.0,119.0,100.0,7.1,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,,Antlerless Elk,EA1054,"Nine Mile, West Anthro",11A,19.0,,4.0,23.0,,,,44.0,50.0,,7.0,19|4|23|50|44|3.6|52.9,,"11A EA1054 Nine Mile, West Anthro 19 4 23 50 44 3.6 52.9",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,19.0,4.0,23.0,50.0,44.0,3.6,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,,Antlerless Elk,EA1056,"North Slope, Greendale",8B,0.0,,0.0,0.0,,,,5.0,5.0,,7.0,0|0|0|5|5|13.0|0.0,,"8B EA1056 North Slope, Greendale 0 0 0 5 5 13.0 0.0",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,0.0,0.0,0.0,5.0,5.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024,2025,24_bg_report.pdf,84.0,Big Game,,Antlerless Elk,EA1058,"North Slope, Henry's Fork-Burnt Fork",8A,30.0,,7.0,37.0,,,,120.0,149.0,,7.0,30|7|37|149|120|6.0|30.5,,"8A EA1058 North Slope, Henry's Fork-Burnt Fork 30 7 37 149 120 6.0 30.5",f7007f8ee43ea126cee833219bc5982bc54ba239a95b994800d378c70b7633bf,/mnt/data/24_bg_report.pdf,True,True,True,30.0,7.0,37.0,149.0,120.0,6.0,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
